datetime,city,vehicle_count,weather,day_of_week,temperature_celsius,humidity,hour,is_peak_hour,road_segment
2024-01-09 16:00:00,Mumbai,2648,Mist,Tuesday,33.6,85,16,0,Powai
2024-01-09 17:00:00,Mumbai,3941,Drizzle,Tuesday,26.2,92,17,1,Worli
2024-01-09 18:00:00,Mumbai,6764,Haze,Tuesday,30.8,72,18,1,Bandra
2024-01-09 19:00:00,Mumbai,4650,Haze,Tuesday,27.6,82,19,1,Andheri
2024-01-09 20:00:00,Mumbai,4579,Drizzle,Tuesday,30.7,88,20,1,Dadar
2024-01-09 21:00:00,Mumbai,1178,Drizzle,Tuesday,33.4,73,21,0,Powai
2024-01-09 22:00:00,Mumbai,2579,Clear,Tuesday,24.3,81,22,0,Worli
2024-01-09 23:00:00,Mumbai,275,Drizzle,Tuesday,34.9,78,23,0,Bandra
2024-01-10 00:00:00,Mumbai,720,Cloudy,Wednesday,25.8,77,0,0,Andheri
2024-01-10 01:00:00,Mumbai,546,Cloudy,Wednesday,27.5,65,1,0,Dadar
2024-01-10 02:00:00,Mumbai,445,Mist,Wednesday,32.7,70,2,0,Powai
2024-01-10 03:00:00,Mumbai,474,Drizzle,Wednesday,27.3,68,3,0,Worli
2024-01-10 04:00:00,Mumbai,825,Haze,Wednesday,24.3,74,4,0,Bandra
2024-01-10 05:00:00,Mumbai,607,Haze,Wednesday,31.2,76,5,0,Andheri
2024-01-10 06:00:00,Mumbai,1672,Haze,Wednesday,30.3,87,6,0,Dadar
2024-01-10 07:00:00,Mumbai,1662,Mist,Wednesday,33.4,72,7,0,Powai
2024-01-10 08:00:00,Mumbai,3314,Rain,Wednesday,27.5,85,8,1,Worli
2024-01-10 09:00:00,Mumbai,7126,Clear,Wednesday,32.9,66,9,1,Bandra
2024-01-10 10:00:00,Mumbai,3478,Rain,Wednesday,28.7,84,10,1,Andheri
2024-01-10 11:00:00,Mumbai,2602,Haze,Wednesday,33.5,67,11,0,Dadar
2024-01-10 12:00:00,Mumbai,2569,Clear,Wednesday,27.9,81,12,0,Powai
2024-01-10 13:00:00,Mumbai,1393,Haze,Wednesday,32.5,87,13,0,Worli
2024-01-10 14:00:00,Mumbai,2182,Drizzle,Wednesday,27.3,65,14,0,Bandra
2024-01-10 15:00:00,Mumbai,2583,Cloudy,Wednesday,24.4,70,15,0,Andheri
2024-01-10 16:00:00,Mumbai,1309,Clear,Wednesday,24.2,72,16,0,Dadar
2024-01-10 17:00:00,Mumbai,4193,Cloudy,Wednesday,24.6,94,17,1,Powai
2024-01-10 18:00:00,Mumbai,4769,Rain,Wednesday,28.5,74,18,1,Worli
2024-01-10 19:00:00,Mumbai,7651,Cloudy,Wednesday,34.3,89,19,1,Bandra
2024-01-10 20:00:00,Mumbai,4688,Mist,Wednesday,32.3,82,20,1,Andheri
2024-01-10 21:00:00,Mumbai,2830,Haze,Wednesday,27.4,82,21,0,Dadar
2024-01-10 22:00:00,Mumbai,1287,Clear,Wednesday,27.5,92,22,0,Powai
2024-01-10 23:00:00,Mumbai,734,Drizzle,Wednesday,32.4,74,23,0,Worli
2024-01-11 00:00:00,Mumbai,509,Cloudy,Thursday,29.1,81,0,0,Bandra
2024-01-11 01:00:00,Mumbai,473,Rain,Thursday,26.0,78,1,0,Andheri
2024-01-11 02:00:00,Mumbai,532,Mist,Thursday,28.6,67,2,0,Dadar
2024-01-11 03:00:00,Mumbai,887,Clear,Thursday,33.7,67,3,0,Powai
2024-01-11 04:00:00,Mumbai,618,Clear,Thursday,27.9,92,4,0,Worli
2024-01-11 05:00:00,Mumbai,413,Rain,Thursday,29.5,76,5,0,Bandra
2024-01-11 06:00:00,Mumbai,2642,Clear,Thursday,32.7,67,6,0,Andheri
2024-01-11 07:00:00,Mumbai,1470,Mist,Thursday,30.6,70,7,0,Dadar
2024-01-11 08:00:00,Mumbai,4464,Cloudy,Thursday,25.4,68,8,1,Powai
2024-01-11 09:00:00,Mumbai,6218,Mist,Thursday,31.6,72,9,1,Worli
2024-01-11 10:00:00,Mumbai,5840,Cloudy,Thursday,30.2,89,10,1,Bandra
2024-01-11 11:00:00,Mumbai,1575,Cloudy,Thursday,26.0,72,11,0,Andheri
2024-01-11 12:00:00,Mumbai,1502,Clear,Thursday,24.6,83,12,0,Dadar
2024-01-11 13:00:00,Mumbai,2271,Mist,Thursday,28.4,94,13,0,Powai
2024-01-11 14:00:00,Mumbai,1538,Mist,Thursday,26.3,80,14,0,Worli
2024-01-11 15:00:00,Mumbai,2609,Mist,Thursday,31.3,84,15,0,Bandra
2024-01-11 16:00:00,Mumbai,1665,Cloudy,Thursday,31.1,67,16,0,Andheri
2024-01-11 17:00:00,Mumbai,4710,Mist,Thursday,31.4,88,17,1,Dadar
2024-01-11 18:00:00,Mumbai,7134,Clear,Thursday,24.9,89,18,1,Powai
2024-01-11 19:00:00,Mumbai,3949,Drizzle,Thursday,30.3,65,19,1,Worli
2024-01-11 20:00:00,Mumbai,5901,Drizzle,Thursday,26.3,72,20,1,Bandra
2024-01-11 21:00:00,Mumbai,1271,Cloudy,Thursday,28.6,91,21,0,Andheri
2024-01-11 22:00:00,Mumbai,1089,Rain,Thursday,32.3,76,22,0,Dadar
2024-01-11 23:00:00,Mumbai,426,Drizzle,Thursday,24.9,94,23,0,Powai
2024-01-12 00:00:00,Mumbai,463,Cloudy,Friday,31.0,79,0,0,Worli
2024-01-12 01:00:00,Mumbai,852,Cloudy,Friday,24.9,87,1,0,Bandra
2024-01-12 02:00:00,Mumbai,309,Cloudy,Friday,31.0,76,2,0,Andheri
2024-01-12 03:00:00,Mumbai,847,Mist,Friday,26.3,79,3,0,Dadar
2024-01-12 04:00:00,Mumbai,730,Haze,Friday,35.0,94,4,0,Powai
2024-01-12 05:00:00,Mumbai,790,Mist,Friday,28.6,71,5,0,Worli
2024-01-12 06:00:00,Mumbai,891,Drizzle,Friday,25.0,80,6,0,Bandra
2024-01-12 07:00:00,Mumbai,1655,Rain,Friday,26.1,87,7,0,Andheri
2024-01-12 08:00:00,Mumbai,6653,Cloudy,Friday,34.3,84,8,1,Dadar
2024-01-12 09:00:00,Mumbai,6068,Drizzle,Friday,29.8,76,9,1,Powai
2024-01-12 10:00:00,Mumbai,6360,Rain,Friday,33.3,80,10,1,Worli
2024-01-12 11:00:00,Mumbai,2968,Cloudy,Friday,30.0,81,11,0,Bandra
2024-01-12 12:00:00,Mumbai,2292,Drizzle,Friday,25.7,70,12,0,Andheri
2024-01-12 13:00:00,Mumbai,2872,Cloudy,Friday,26.3,91,13,0,Dadar
2024-01-12 14:00:00,Mumbai,2195,Cloudy,Friday,28.0,94,14,0,Powai
2024-01-12 15:00:00,Mumbai,852,Rain,Friday,29.9,67,15,0,Worli
2024-01-12 16:00:00,Mumbai,1339,Rain,Friday,25.9,69,16,0,Bandra
2024-01-12 17:00:00,Mumbai,6537,Haze,Friday,31.8,74,17,1,Andheri
2024-01-12 18:00:00,Mumbai,6989,Clear,Friday,27.2,87,18,1,Dadar
2024-01-12 19:00:00,Mumbai,3672,Rain,Friday,29.7,86,19,1,Powai
2024-01-12 20:00:00,Mumbai,7771,Mist,Friday,32.0,67,20,1,Worli
2024-01-12 21:00:00,Mumbai,1023,Cloudy,Friday,34.0,78,21,0,Bandra
2024-01-12 22:00:00,Mumbai,1361,Drizzle,Friday,30.4,76,22,0,Andheri
2024-01-12 23:00:00,Mumbai,283,Drizzle,Friday,31.4,71,23,0,Dadar
2024-01-13 00:00:00,Mumbai,479,Cloudy,Saturday,34.9,76,0,0,Powai
2024-01-13 01:00:00,Mumbai,549,Rain,Saturday,26.4,72,1,0,Worli
2024-01-13 02:00:00,Mumbai,486,Clear,Saturday,26.4,72,2,0,Bandra
2024-01-13 03:00:00,Mumbai,633,Cloudy,Saturday,28.0,87,3,0,Andheri
2024-01-13 04:00:00,Mumbai,556,Rain,Saturday,32.4,68,4,0,Dadar
2024-01-13 05:00:00,Mumbai,505,Drizzle,Saturday,32.8,82,5,0,Powai
2024-01-13 06:00:00,Mumbai,1849,Haze,Saturday,32.1,76,6,0,Worli
2024-01-13 07:00:00,Mumbai,989,Haze,Saturday,31.1,81,7,0,Bandra
2024-01-13 08:00:00,Mumbai,4292,Clear,Saturday,32.0,65,8,1,Andheri
2024-01-13 09:00:00,Mumbai,5692,Mist,Saturday,25.4,85,9,1,Dadar
2024-01-13 10:00:00,Mumbai,6375,Haze,Saturday,24.9,94,10,1,Powai
2024-01-13 11:00:00,Mumbai,2624,Haze,Saturday,27.5,73,11,0,Worli
2024-01-13 12:00:00,Mumbai,1476,Haze,Saturday,25.7,68,12,0,Bandra
2024-01-13 13:00:00,Mumbai,959,Haze,Saturday,30.6,72,13,0,Andheri
2024-01-13 14:00:00,Mumbai,1170,Cloudy,Saturday,25.6,88,14,0,Dadar
2024-01-13 15:00:00,Mumbai,1192,Drizzle,Saturday,25.2,78,15,0,Powai
2024-01-13 16:00:00,Mumbai,1579,Mist,Saturday,31.4,91,16,0,Worli
2024-01-13 17:00:00,Mumbai,5132,Mist,Saturday,27.9,75,17,1,Bandra
2024-01-13 18:00:00,Mumbai,3384,Rain,Saturday,32.4,81,18,1,Andheri
2024-01-13 19:00:00,Mumbai,4397,Drizzle,Saturday,34.4,83,19,1,Dadar
2024-01-13 20:00:00,Mumbai,7293,Cloudy,Saturday,28.6,75,20,1,Powai
2024-01-13 21:00:00,Mumbai,955,Drizzle,Saturday,27.6,90,21,0,Worli
2024-01-13 22:00:00,Mumbai,1287,Drizzle,Saturday,30.8,74,22,0,Bandra
2024-01-13 23:00:00,Mumbai,623,Mist,Saturday,25.5,83,23,0,Andheri
2024-01-14 00:00:00,Mumbai,378,Rain,Sunday,32.7,69,0,0,Dadar
2024-01-14 01:00:00,Mumbai,611,Clear,Sunday,25.8,76,1,0,Powai
2024-01-14 02:00:00,Mumbai,415,Cloudy,Sunday,29.7,81,2,0,Worli
2024-01-14 03:00:00,Mumbai,621,Haze,Sunday,28.7,92,3,0,Bandra
2024-01-14 04:00:00,Mumbai,347,Drizzle,Sunday,34.8,87,4,0,Andheri
2024-01-14 05:00:00,Mumbai,236,Drizzle,Sunday,32.4,77,5,0,Dadar
2024-01-14 06:00:00,Mumbai,892,Rain,Sunday,34.5,93,6,0,Powai
2024-01-14 07:00:00,Mumbai,1394,Cloudy,Sunday,30.6,92,7,0,Worli
2024-01-14 08:00:00,Mumbai,4203,Mist,Sunday,30.9,73,8,1,Bandra
2024-01-14 09:00:00,Mumbai,4806,Clear,Sunday,32.6,87,9,1,Andheri
2024-01-14 10:00:00,Mumbai,5312,Rain,Sunday,34.1,70,10,1,Dadar
2024-01-14 11:00:00,Mumbai,2464,Cloudy,Sunday,32.7,93,11,0,Powai
2024-01-14 12:00:00,Mumbai,842,Rain,Sunday,33.0,87,12,0,Worli
2024-01-14 13:00:00,Mumbai,1655,Mist,Sunday,34.1,87,13,0,Bandra
2024-01-14 14:00:00,Mumbai,2258,Cloudy,Sunday,25.7,71,14,0,Andheri
2024-01-14 15:00:00,Mumbai,1390,Mist,Sunday,29.3,67,15,0,Dadar
2024-01-14 16:00:00,Mumbai,1672,Haze,Sunday,29.3,88,16,0,Powai
2024-01-14 17:00:00,Mumbai,4506,Rain,Sunday,34.2,67,17,1,Worli
2024-01-14 18:00:00,Mumbai,3457,Drizzle,Sunday,25.0,83,18,1,Bandra
2024-01-14 19:00:00,Mumbai,5091,Rain,Sunday,30.7,81,19,1,Andheri
2024-01-14 20:00:00,Mumbai,6122,Clear,Sunday,33.1,87,20,1,Dadar
2024-01-14 21:00:00,Mumbai,1228,Clear,Sunday,33.7,91,21,0,Powai
2024-01-14 22:00:00,Mumbai,1752,Mist,Sunday,28.3,81,22,0,Worli
2024-01-14 23:00:00,Mumbai,455,Mist,Sunday,32.6,81,23,0,Bandra
2024-01-15 00:00:00,Mumbai,317,Rain,Monday,28.9,70,0,0,Andheri
2024-01-15 01:00:00,Mumbai,882,Haze,Monday,25.4,75,1,0,Dadar
2024-01-15 02:00:00,Mumbai,568,Rain,Monday,29.9,84,2,0,Powai
2024-01-15 03:00:00,Mumbai,526,Cloudy,Monday,28.8,68,3,0,Worli
2024-01-15 04:00:00,Mumbai,430,Mist,Monday,34.1,78,4,0,Bandra
2024-01-15 05:00:00,Mumbai,585,Haze,Monday,31.3,65,5,0,Andheri
2024-01-15 06:00:00,Mumbai,2226,Haze,Monday,33.7,77,6,0,Dadar
2024-01-15 07:00:00,Mumbai,1911,Drizzle,Monday,33.5,71,7,0,Powai
2024-01-15 08:00:00,Mumbai,6472,Cloudy,Monday,34.7,87,8,1,Worli
2024-01-15 09:00:00,Mumbai,3982,Drizzle,Monday,34.1,79,9,1,Bandra
2024-01-15 10:00:00,Mumbai,7631,Cloudy,Monday,26.3,65,10,1,Andheri
2024-01-15 11:00:00,Mumbai,1505,Rain,Monday,32.8,66,11,0,Dadar
2024-01-15 12:00:00,Mumbai,1585,Cloudy,Monday,32.0,90,12,0,Powai
2024-01-15 13:00:00,Mumbai,1974,Haze,Monday,29.4,73,13,0,Worli
2024-01-15 14:00:00,Mumbai,1731,Haze,Monday,31.3,90,14,0,Bandra
2024-01-15 15:00:00,Mumbai,1789,Rain,Monday,31.4,75,15,0,Andheri
2024-01-15 16:00:00,Mumbai,2669,Haze,Monday,34.1,75,16,0,Dadar
2024-01-15 17:00:00,Mumbai,5159,Haze,Monday,33.0,83,17,1,Powai
2024-01-15 18:00:00,Mumbai,4045,Rain,Monday,32.9,80,18,1,Worli
2024-01-15 19:00:00,Mumbai,4644,Clear,Monday,31.3,69,19,1,Bandra
2024-01-15 20:00:00,Mumbai,3378,Rain,Monday,34.5,86,20,1,Andheri
2024-01-15 21:00:00,Mumbai,2329,Clear,Monday,26.3,91,21,0,Dadar
2024-01-15 22:00:00,Mumbai,1318,Drizzle,Monday,29.1,68,22,0,Powai
2024-01-15 23:00:00,Mumbai,321,Rain,Monday,30.4,68,23,0,Worli
2024-01-16 00:00:00,Mumbai,500,Clear,Tuesday,31.3,77,0,0,Bandra
2024-01-16 01:00:00,Mumbai,595,Haze,Tuesday,27.2,79,1,0,Andheri
2024-01-16 02:00:00,Mumbai,540,Cloudy,Tuesday,29.6,87,2,0,Dadar
2024-01-16 03:00:00,Mumbai,653,Cloudy,Tuesday,26.3,85,3,0,Powai
2024-01-16 04:00:00,Mumbai,669,Mist,Tuesday,24.7,87,4,0,Worli
2024-01-16 05:00:00,Mumbai,568,Drizzle,Tuesday,25.6,93,5,0,Bandra
2024-01-16 06:00:00,Mumbai,2174,Clear,Tuesday,32.5,74,6,0,Andheri
2024-01-16 07:00:00,Mumbai,2595,Mist,Tuesday,34.4,94,7,0,Dadar
2024-01-16 08:00:00,Mumbai,5757,Drizzle,Tuesday,31.5,77,8,1,Powai
2024-01-16 09:00:00,Mumbai,7027,Haze,Tuesday,28.5,86,9,1,Worli
2024-01-16 10:00:00,Mumbai,6276,Mist,Tuesday,34.0,69,10,1,Bandra
2024-01-16 11:00:00,Mumbai,1570,Mist,Tuesday,30.5,77,11,0,Andheri
2024-01-16 12:00:00,Mumbai,1174,Rain,Tuesday,33.1,79,12,0,Dadar
2024-01-16 13:00:00,Mumbai,864,Rain,Tuesday,28.3,78,13,0,Powai
2024-01-16 14:00:00,Mumbai,2357,Cloudy,Tuesday,26.8,77,14,0,Worli
2024-01-16 15:00:00,Mumbai,1991,Clear,Tuesday,27.0,89,15,0,Bandra
2024-01-16 16:00:00,Mumbai,1519,Drizzle,Tuesday,34.2,79,16,0,Andheri
2024-01-16 17:00:00,Mumbai,4766,Haze,Tuesday,30.7,78,17,1,Dadar
2024-01-16 18:00:00,Mumbai,7680,Haze,Tuesday,27.8,83,18,1,Powai
2024-01-16 19:00:00,Mumbai,4478,Haze,Tuesday,33.8,79,19,1,Worli
2024-01-16 20:00:00,Mumbai,6176,Haze,Tuesday,24.4,90,20,1,Bandra
2024-01-16 21:00:00,Mumbai,1562,Mist,Tuesday,29.6,74,21,0,Andheri
2024-01-16 22:00:00,Mumbai,1797,Cloudy,Tuesday,30.7,93,22,0,Dadar
2024-01-16 23:00:00,Mumbai,501,Haze,Tuesday,30.6,78,23,0,Powai
2024-01-17 00:00:00,Mumbai,875,Clear,Wednesday,33.4,94,0,0,Worli
2024-01-17 01:00:00,Mumbai,411,Haze,Wednesday,27.4,76,1,0,Bandra
2024-01-17 02:00:00,Mumbai,881,Haze,Wednesday,28.6,90,2,0,Andheri
2024-01-17 03:00:00,Mumbai,489,Drizzle,Wednesday,34.5,71,3,0,Dadar
2024-01-17 04:00:00,Mumbai,461,Mist,Wednesday,28.9,88,4,0,Powai
2024-01-17 05:00:00,Mumbai,383,Drizzle,Wednesday,28.1,68,5,0,Worli
2024-01-17 06:00:00,Mumbai,2352,Mist,Wednesday,28.3,87,6,0,Bandra
2024-01-17 07:00:00,Mumbai,2146,Haze,Wednesday,29.1,73,7,0,Andheri
2024-01-17 08:00:00,Mumbai,6156,Clear,Wednesday,25.0,78,8,1,Dadar
2024-01-17 09:00:00,Mumbai,3324,Drizzle,Wednesday,24.1,84,9,1,Powai
2024-01-17 10:00:00,Mumbai,7352,Clear,Wednesday,29.5,93,10,1,Worli
2024-01-17 11:00:00,Mumbai,917,Drizzle,Wednesday,25.9,72,11,0,Bandra
2024-01-17 12:00:00,Mumbai,2807,Clear,Wednesday,33.7,88,12,0,Andheri
2024-01-17 13:00:00,Mumbai,2460,Rain,Wednesday,32.8,88,13,0,Dadar
2024-01-17 14:00:00,Mumbai,1012,Drizzle,Wednesday,26.4,86,14,0,Powai
2024-01-17 15:00:00,Mumbai,977,Drizzle,Wednesday,32.1,92,15,0,Worli
2024-01-17 16:00:00,Mumbai,1340,Rain,Wednesday,34.2,93,16,0,Bandra
2024-01-17 17:00:00,Mumbai,4002,Cloudy,Wednesday,30.1,82,17,1,Andheri
2024-01-17 18:00:00,Mumbai,4588,Rain,Wednesday,24.2,73,18,1,Dadar
2024-01-17 19:00:00,Mumbai,5081,Haze,Wednesday,29.4,74,19,1,Powai
2024-01-17 20:00:00,Mumbai,4324,Rain,Wednesday,25.9,67,20,1,Worli
2024-01-17 21:00:00,Mumbai,1074,Cloudy,Wednesday,32.9,87,21,0,Bandra
2024-01-17 22:00:00,Mumbai,1231,Drizzle,Wednesday,34.9,67,22,0,Andheri
2024-01-17 23:00:00,Mumbai,574,Drizzle,Wednesday,29.1,86,23,0,Dadar
2024-01-18 00:00:00,Mumbai,397,Mist,Thursday,34.0,93,0,0,Powai
2024-01-18 01:00:00,Mumbai,409,Cloudy,Thursday,29.2,69,1,0,Worli
2024-01-18 02:00:00,Mumbai,362,Drizzle,Thursday,33.5,91,2,0,Bandra
2024-01-18 03:00:00,Mumbai,546,Clear,Thursday,28.2,82,3,0,Andheri
2024-01-18 04:00:00,Mumbai,388,Haze,Thursday,34.0,91,4,0,Dadar
2024-01-18 05:00:00,Mumbai,856,Cloudy,Thursday,29.3,81,5,0,Powai
2024-01-18 06:00:00,Mumbai,1231,Haze,Thursday,28.8,67,6,0,Worli
2024-01-18 07:00:00,Mumbai,1548,Mist,Thursday,25.9,75,7,0,Bandra
2024-01-18 08:00:00,Mumbai,4954,Rain,Thursday,25.8,90,8,1,Andheri
2024-01-18 09:00:00,Mumbai,7510,Cloudy,Thursday,33.8,68,9,1,Dadar
2024-01-18 10:00:00,Mumbai,6933,Haze,Thursday,31.9,74,10,1,Powai
2024-01-18 11:00:00,Mumbai,2609,Haze,Thursday,29.7,76,11,0,Worli
2024-01-18 12:00:00,Mumbai,824,Rain,Thursday,24.9,91,12,0,Bandra
2024-01-18 13:00:00,Mumbai,2355,Clear,Thursday,30.2,73,13,0,Andheri
2024-01-18 14:00:00,Mumbai,1868,Mist,Thursday,31.2,86,14,0,Dadar
2024-01-18 15:00:00,Mumbai,2090,Clear,Thursday,24.5,90,15,0,Powai
2024-01-18 16:00:00,Mumbai,1811,Cloudy,Thursday,33.7,67,16,0,Worli
2024-01-18 17:00:00,Mumbai,7976,Mist,Thursday,29.3,83,17,1,Bandra
2024-01-18 18:00:00,Mumbai,6004,Drizzle,Thursday,26.9,90,18,1,Andheri
2024-01-18 19:00:00,Mumbai,7770,Clear,Thursday,33.5,87,19,1,Dadar
2024-01-18 20:00:00,Mumbai,5623,Haze,Thursday,32.7,82,20,1,Powai
2024-01-18 21:00:00,Mumbai,2000,Rain,Thursday,25.9,83,21,0,Worli
2024-01-18 22:00:00,Mumbai,917,Drizzle,Thursday,27.1,92,22,0,Bandra
2024-01-18 23:00:00,Mumbai,525,Haze,Thursday,34.2,88,23,0,Andheri
2024-01-19 00:00:00,Mumbai,479,Mist,Friday,29.8,91,0,0,Dadar
2024-01-19 01:00:00,Mumbai,440,Drizzle,Friday,33.2,72,1,0,Powai
2024-01-19 02:00:00,Mumbai,791,Clear,Friday,28.0,71,2,0,Worli
2024-01-19 03:00:00,Mumbai,471,Rain,Friday,34.9,79,3,0,Bandra
2024-01-19 04:00:00,Mumbai,614,Mist,Friday,29.4,93,4,0,Andheri
2024-01-19 05:00:00,Mumbai,647,Mist,Friday,24.3,71,5,0,Dadar
2024-01-19 06:00:00,Mumbai,1420,Mist,Friday,32.5,85,6,0,Powai
2024-01-19 07:00:00,Mumbai,1383,Haze,Friday,27.6,76,7,0,Worli
2024-01-19 08:00:00,Mumbai,7682,Cloudy,Friday,24.5,65,8,1,Bandra
2024-01-19 09:00:00,Mumbai,6996,Clear,Friday,26.8,88,9,1,Andheri
2024-01-19 10:00:00,Mumbai,3160,Rain,Friday,32.7,71,10,1,Dadar
2024-01-19 11:00:00,Mumbai,1507,Clear,Friday,28.2,81,11,0,Powai
2024-01-19 12:00:00,Mumbai,1996,Rain,Friday,27.3,73,12,0,Worli
2024-01-19 13:00:00,Mumbai,2852,Cloudy,Friday,30.3,89,13,0,Bandra
2024-01-19 14:00:00,Mumbai,2633,Clear,Friday,24.7,84,14,0,Andheri
2024-01-19 15:00:00,Mumbai,1989,Cloudy,Friday,30.6,88,15,0,Dadar
2024-01-19 16:00:00,Mumbai,1316,Cloudy,Friday,32.2,70,16,0,Powai
2024-01-19 17:00:00,Mumbai,5246,Clear,Friday,25.2,79,17,1,Worli
2024-01-19 18:00:00,Mumbai,7770,Haze,Friday,28.3,84,18,1,Bandra
2024-01-19 19:00:00,Mumbai,4133,Drizzle,Friday,32.4,77,19,1,Andheri
2024-01-19 20:00:00,Mumbai,3679,Rain,Friday,27.4,70,20,1,Dadar
2024-01-19 21:00:00,Mumbai,2446,Cloudy,Friday,25.3,94,21,0,Powai
2024-01-19 22:00:00,Mumbai,1530,Drizzle,Friday,24.7,89,22,0,Worli
2024-01-19 23:00:00,Mumbai,459,Drizzle,Friday,27.8,88,23,0,Bandra
2024-01-20 00:00:00,Mumbai,766,Cloudy,Saturday,34.8,93,0,0,Andheri
2024-01-20 01:00:00,Mumbai,223,Drizzle,Saturday,34.9,88,1,0,Dadar
2024-01-20 02:00:00,Mumbai,712,Mist,Saturday,32.9,84,2,0,Powai
2024-01-20 03:00:00,Mumbai,589,Cloudy,Saturday,34.7,92,3,0,Worli
2024-01-20 04:00:00,Mumbai,433,Rain,Saturday,27.9,68,4,0,Bandra
2024-01-20 05:00:00,Mumbai,557,Rain,Saturday,32.6,86,5,0,Andheri
2024-01-20 06:00:00,Mumbai,1403,Clear,Saturday,25.5,81,6,0,Dadar
2024-01-20 07:00:00,Mumbai,1683,Haze,Saturday,31.1,76,7,0,Powai
2024-01-20 08:00:00,Mumbai,4434,Mist,Saturday,29.6,76,8,1,Worli
2024-01-20 09:00:00,Mumbai,5647,Rain,Saturday,30.6,77,9,1,Bandra
2024-01-20 10:00:00,Mumbai,4122,Rain,Saturday,31.6,70,10,1,Andheri
2024-01-20 11:00:00,Mumbai,1396,Cloudy,Saturday,28.9,73,11,0,Dadar
2024-01-20 12:00:00,Mumbai,1482,Clear,Saturday,26.9,79,12,0,Powai
2024-01-20 13:00:00,Mumbai,1406,Drizzle,Saturday,31.0,78,13,0,Worli
2024-01-20 14:00:00,Mumbai,1447,Rain,Saturday,25.9,87,14,0,Bandra
2024-01-20 15:00:00,Mumbai,2058,Clear,Saturday,24.1,77,15,0,Andheri
2024-01-20 16:00:00,Mumbai,2003,Clear,Saturday,26.1,94,16,0,Dadar
2024-01-20 17:00:00,Mumbai,3258,Rain,Saturday,33.5,84,17,1,Powai
2024-01-20 18:00:00,Mumbai,4852,Rain,Saturday,25.0,71,18,1,Worli
2024-01-20 19:00:00,Mumbai,4205,Clear,Saturday,26.7,76,19,1,Bandra
2024-01-20 20:00:00,Mumbai,4623,Haze,Saturday,30.2,68,20,1,Andheri
2024-01-20 21:00:00,Mumbai,2369,Haze,Saturday,34.1,69,21,0,Dadar
2024-01-20 22:00:00,Mumbai,1548,Rain,Saturday,26.6,80,22,0,Powai
2024-01-20 23:00:00,Mumbai,329,Rain,Saturday,28.5,68,23,0,Worli
2024-01-21 00:00:00,Mumbai,682,Cloudy,Sunday,24.0,88,0,0,Bandra
2024-01-21 01:00:00,Mumbai,420,Clear,Sunday,34.9,68,1,0,Andheri
2024-01-21 02:00:00,Mumbai,631,Mist,Sunday,30.5,91,2,0,Dadar
2024-01-21 03:00:00,Mumbai,403,Drizzle,Sunday,33.0,90,3,0,Powai
2024-01-21 04:00:00,Mumbai,668,Haze,Sunday,29.4,69,4,0,Worli
2024-01-21 05:00:00,Mumbai,334,Rain,Sunday,33.2,83,5,0,Bandra
2024-01-21 06:00:00,Mumbai,2254,Mist,Sunday,34.5,80,6,0,Andheri
2024-01-21 07:00:00,Mumbai,2641,Haze,Sunday,24.6,91,7,0,Dadar
2024-01-21 08:00:00,Mumbai,6825,Mist,Sunday,30.2,74,8,1,Powai
2024-01-21 09:00:00,Mumbai,4159,Clear,Sunday,32.3,78,9,1,Worli
2024-01-21 10:00:00,Mumbai,2680,Rain,Sunday,31.1,67,10,1,Bandra
2024-01-21 11:00:00,Mumbai,1412,Mist,Sunday,32.8,93,11,0,Andheri
2024-01-21 12:00:00,Mumbai,1259,Rain,Sunday,31.4,80,12,0,Dadar
2024-01-21 13:00:00,Mumbai,875,Drizzle,Sunday,33.6,77,13,0,Powai
2024-01-21 14:00:00,Mumbai,2230,Drizzle,Sunday,28.3,76,14,0,Worli
2024-01-21 15:00:00,Mumbai,1910,Drizzle,Sunday,25.8,80,15,0,Bandra
2024-01-21 16:00:00,Mumbai,1031,Clear,Sunday,31.0,73,16,0,Andheri
2024-01-21 17:00:00,Mumbai,4478,Drizzle,Sunday,25.1,88,17,1,Dadar
2024-01-21 18:00:00,Mumbai,4038,Drizzle,Sunday,32.3,65,18,1,Powai
2024-01-21 19:00:00,Mumbai,6413,Mist,Sunday,29.2,81,19,1,Worli
2024-01-21 20:00:00,Mumbai,5130,Mist,Sunday,28.1,93,20,1,Bandra
2024-01-21 21:00:00,Mumbai,1960,Drizzle,Sunday,34.5,89,21,0,Andheri
2024-01-21 22:00:00,Mumbai,1822,Cloudy,Sunday,29.7,86,22,0,Dadar
2024-01-21 23:00:00,Mumbai,648,Mist,Sunday,25.4,80,23,0,Powai
2024-01-22 00:00:00,Mumbai,344,Mist,Monday,31.6,79,0,0,Worli
2024-01-22 01:00:00,Mumbai,317,Rain,Monday,25.9,75,1,0,Bandra
2024-01-22 02:00:00,Mumbai,839,Haze,Monday,25.6,85,2,0,Andheri
2024-01-22 03:00:00,Mumbai,525,Cloudy,Monday,25.1,83,3,0,Dadar
2024-01-22 04:00:00,Mumbai,783,Mist,Monday,29.0,68,4,0,Powai
2024-01-22 05:00:00,Mumbai,599,Drizzle,Monday,32.1,66,5,0,Worli
2024-01-22 06:00:00,Mumbai,1523,Clear,Monday,26.3,82,6,0,Bandra
